1_1_8_8_0	61
1_1_8_9_0	66
1_1_8_10_0	70
1_1_9_2_0	41
1_1_9_3_0	45
1_1_9_4_0	51
1_1_9_5_0	55
1_1_9_6_0	61
1_1_9_7_0	65
1_1_9_8_0	71
1_1_9_9_0	75
1_1_9_10_0	81
1_1_10_1_0	42
1_1_10_2_0	47
1_1_10_3_0	53
1_1_10_4_0	58
1_1_10_5_0	64
1_1_10_6_0	69
1_1_10_7_0	75
1_1_10_8_0	80
1_1_10_9_0	86
1_1_10_10_0	91
1_2_2_10_0	20
1_2_3_1_0	9
1_2_3_3_0	13
1_2_3_4_0	15
1_2_3_5_0	17
1_2_3_6_0	19
1_2_3_7_0	21
1_2_3_8_0	23
1_2_3_9_0	25
1_2_3_10_0	27
1_2_4_1_0	12
1_2_4_2_0	15
1_2_4_3_0	17
1_2_4_4_0	20
1_2_4_5_0	22
1_2_4_6_0	25
1_2_4_7_0	27
1_2_4_8_0	30
1_2_4_9_0	32
1_2_4_10_0	35
1_2_5_1_0	16
1_2_5_2_0	19
1_2_5_3_0	22
1_2_5_4_0	25
1_2_5_5_0	28
1_2_5_6_0	31
1_2_5_7_0	34
1_2_5_8_0	37
1_2_5_9_0	40
1_2_5_10_0	43
1_2_6_1_0	20
1_2_6_2_0	24
1_2_6_3_0	27
1_2_6_4_0	31
1_2_6_5_0	34
1_2_6_6_0	38
1_2_6_7_0	41
1_2_6_8_0	45
1_2_6_9_0	48
1_2_6_10_0	52
1_2_7_1_0	25
1_2_7_2_0	29
1_2_7_3_0	33
1_2_7_4_0	37
1_2_7_5_0	41
1_2_7_6_0	45
1_2_7_7_0	49
1_2_7_8_0	53
1_2_7_9_0	57
1_2_7_10_0	61
1_2_8_1_0	30
1_2_8_2_0	35
1_2_8_3_0	39
1_2_8_4_0	44
1_2_8_5_0	48
1_2_8_6_0	53
1_2_8_7_0	57
1_2_8_8_0	62
1_2_8_9_0	66
1_2_8_10_0	71
1_2_9_1_0	36
1_2_9_2_0	41
1_2_9_3_0	46
1_2_9_4_0	51
1_2_9_5_0	56
1_2_9_6_0	61
1_2_9_7_0	66
1_2_9_8_0	71
1_2_9_9_0	76
1_2_9_10_0	81
1_2_10_1_0	42
1_2_10_2_0	48
1_2_10_3_0	53
1_2_10_4_0	59
1_2_10_5_0	64
1_2_10_6_0	70
1_2_10_7_0	75
1_2_10_8_0	81
1_2_10_9_0	86
1_2_10_10_0	92
1_3_2_10_0	20
1_3_3_1_0	9
1_3_3_2_0	12
1_3_3_3_0	13
1_3_3_4_0	16
1_3_3_5_0	17
1_3_3_6_0	20
1_3_3_7_0	21
1_3_3_8_0	24
1_3_3_9_0	25
1_3_3_10_0	28
1_3_4_1_0	13
1_3_4_2_0	15
1_3_4_3_0	18
1_3_4_4_0	20
1_3_4_5_0	23
1_3_4_6_0	25
1_3_4_7_0	28
1_3_4_8_0	30
1_3_4_9_0	33
1_3_4_10_0	35
1_3_5_1_0	16
1_3_5_2_0	20
1_3_5_3_0	22
1_3_5_4_0	26
1_3_5_5_0	28
1_3_5_6_0	32
1_3_5_7_0	34
1_3_5_8_0	38
1_3_5_9_0	40
1_3_5_10_0	44
1_3_6_1_0	21
1_3_6_2_0	24
1_3_6_3_0	28
1_3_6_4_0	31
1_3_6_5_0	35
1_3_6_6_0	38
1_3_6_7_0	42
1_3_6_8_0	45
1_3_6_9_0	49
1_3_6_10_0	52
1_3_7_1_0	25
1_3_7_2_0	30
1_3_7_3_0	33
1_3_7_4_0	38
1_3_7_5_0	41
1_3_7_6_0	46
1_3_7_7_0	49
1_3_7_8_0	54
1_3_7_9_0	57
1_3_7_10_0	62
1_3_8_1_0	31
1_3_8_2_0	35
1_3_8_3_0	40
1_3_8_4_0	44
1_3_8_5_0	49
1_3_8_6_0	53
1_3_8_7_0	58
1_3_8_8_0	62
1_3_8_9_0	67
1_3_8_10_0	71
1_3_9_1_0	36
1_3_9_2_0	42
1_3_9_3_0	46
1_3_9_4_0	52
1_3_9_5_0	56
1_3_9_6_0	62
1_3_9_7_0	66
1_3_9_8_0	72
1_3_9_9_0	76
1_3_9_10_0	82
1_3_10_1_0	43
1_3_10_2_0	48
1_3_10_3_0	54
1_3_10_4_0	59
1_3_10_5_0	65
1_3_10_6_0	70
1_3_10_7_0	76
1_3_10_8_0	81
1_3_10_9_0	87
1_3_10_10_0	92
1_4_2_1_0	7
1_4_2_2_0	9
1_4_2_3_0	10
1_4_2_4_0	12
1_4_2_5_0	13
1_4_2_6_0	15
1_4_2_7_0	16
1_4_2_8_0	18
1_4_2_9_0	19
1_4_2_10_0	21
1_4_3_1_0	10
1_4_3_2_0	12
1_4_3_3_0	14
1_4_3_4_0	16
1_4_3_5_0	18
1_4_3_6_0	20
1_4_3_7_0	22
1_4_3_8_0	24
1_4_3_9_0	26
1_4_3_10_0	28
1_4_4_1_0	13
1_4_4_2_0	16
1_4_4_3_0	18
1_4_4_4_0	21
1_4_4_5_0	23
1_4_4_6_0	26
1_4_4_7_0	28
1_4_4_8_0	31
1_4_4_9_0	33
1_4_4_10_0	36
1_4_5_1_0	17
1_4_5_2_0	20
1_4_5_3_0	23
1_4_5_4_0	26
1_4_5_5_0	29
1_4_5_6_0	32
1_4_5_7_0	35
1_4_5_8_0	38
1_4_5_9_0	41
1_4_5_10_0	44
1_4_6_1_0	21
1_4_6_2_0	25
1_4_6_3_0	28
1_4_6_4_0	32
1_4_6_5_0	35
1_4_6_6_0	39
1_4_6_7_0	42
1_4_6_8_0	46
1_4_6_9_0	49
1_4_6_10_0	53
1_4_7_1_0	26
1_4_7_2_0	30
1_4_7_3_0	34
1_4_7_4_0	38
1_4_7_5_0	42
1_4_7_6_0	46
1_4_7_7_0	50
1_4_7_8_0	54
1_4_7_9_0	58
1_4_7_10_0	62
1_4_8_1_0	31
1_4_8_2_0	36
1_4_8_3_0	40
1_4_8_4_0	45
1_4_8_5_0	49
1_4_8_6_0	54
1_4_8_7_0	58
1_4_8_8_0	63
1_4_8_9_0	67
1_4_8_10_0	72
1_4_9_1_0	37
1_4_9_2_0	42
1_4_9_3_0	47
1_4_9_4_0	52
1_4_9_5_0	57
1_4_9_6_0	62
1_4_9_7_0	67
1_4_9_8_0	72
1_4_9_9_0	77
1_4_9_10_0	82
1_4_10_1_0	43
1_4_10_2_0	49
1_4_10_3_0	54
1_4_10_4_0	60
1_4_10_5_0	65
1_4_10_6_0	71
1_4_10_7_0	76
1_4_10_8_0	82
1_4_10_9_0	87
1_4_10_10_0	93
1_5_2_1_0	8
1_5_2_2_0	9
1_5_2_3_0	11
1_5_2_4_0	12
1_5_2_5_0	14
1_5_2_6_0	15
1_5_2_7_0	17
1_5_2_8_0	18
1_5_2_9_0	20
1_5_2_10_0	21
1_5_3_1_0	10
1_5_3_2_0	13
1_5_3_3_0	14
1_5_3_4_0	17
1_5_3_5_0	18
1_5_3_6_0	21
1_5_3_7_0	22
1_5_3_8_0	25
1_5_3_9_0	26
1_5_3_10_0	29
1_5_4_1_0	14
1_5_4_2_0	16
1_5_4_3_0	19
1_5_4_4_0	21
1_5_4_5_0	24
1_5_4_6_0	26
1_5_4_7_0	29
1_5_4_8_0	31
1_5_4_9_0	34
1_5_4_10_0	36
1_5_5_1_0	17
1_5_5_2_0	21
1_5_5_3_0	23
1_5_5_4_0	27
1_5_5_5_0	29
1_5_5_6_0	33
1_5_5_7_0	35
1_5_5_8_0	39
1_5_5_9_0	41
1_5_5_10_0	45
1_5_6_1_0	22
1_5_6_2_0	25
1_5_6_3_0	29
1_5_6_4_0	32
1_5_6_5_0	36
1_5_6_6_0	39
1_5_6_7_0	43
1_5_6_8_0	46
1_5_6_9_0	50
1_5_6_10_0	53
1_5_7_1_0	26
1_5_7_2_0	31
1_5_7_3_0	34
1_5_7_4_0	39
1_5_7_5_0	42
1_5_7_6_0	47
1_5_7_7_0	50
1_5_7_8_0	55
1_5_7_9_0	58
1_5_7_10_0	63
1_5_8_1_0	32
1_5_8_2_0	36
1_5_8_3_0	41
1_5_8_4_0	45
1_5_8_5_0	50
1_5_8_6_0	54
1_5_8_7_0	59
1_5_8_8_0	63
1_5_8_9_0	68
1_5_8_10_0	72
1_5_9_1_0	37
1_5_9_2_0	43
1_5_9_3_0	47
1_5_9_4_0	53
1_5_9_5_0	57
1_5_9_6_0	63
1_5_9_7_0	67
1_5_9_8_0	73
1_5_9_9_0	77
1_5_9_10_0	83
1_5_10_1_0	44
1_5_10_2_0	49
1_5_10_3_0	55
1_5_10_4_0	60
1_5_10_5_0	66
1_5_10_6_0	71
1_5_10_7_0	77
1_5_10_8_0	82
1_5_10_9_0	88
1_5_10_10_0	93
1_6_2_1_0	8
1_6_2_2_0	10
1_6_2_3_0	11
1_6_2_4_0	13
1_6_2_5_0	14
1_6_2_6_0	16
1_6_2_7_0	17
1_6_2_8_0	19
1_6_2_9_0	20
1_6_2_10_0	22
1_6_3_1_0	11
1_6_3_2_0	13
1_6_3_3_0	15
1_6_3_4_0	17
1_6_3_5_0	19
1_6_3_6_0	21
1_6_3_7_0	23
1_6_3_8_0	25
1_6_3_9_0	27
1_6_3_10_0	29
1_6_4_1_0	14
1_6_4_2_0	17
1_6_4_3_0	19
1_6_4_4_0	22
1_6_4_5_0	24
1_6_4_6_0	27
1_6_4_7_0	29
1_6_4_8_0	32
1_6_4_9_0	34
1_6_4_10_0	37
1_6_5_1_0	18
1_6_5_2_0	21
1_6_5_3_0	24
1_6_5_4_0	27
1_6_5_5_0	30
1_6_5_6_0	33
1_6_5_7_0	36
1_6_5_8_0	39
1_6_5_9_0	42
1_6_5_10_0	45
1_6_6_1_0	22
1_6_6_2_0	26
1_6_6_3_0	29
1_6_6_4_0	33
1_6_6_5_0	36
1_6_6_6_0	40
1_6_6_7_0	43
1_6_6_8_0	47
1_6_6_9_0	50
1_6_6_10_0	54
1_6_7_2_0	31
1_6_7_3_0	35
1_6_7_4_0	39
1_6_7_5_0	43
1_6_7_6_0	47
1_6_7_7_0	51
1_6_7_8_0	55
1_6_7_9_0	59
1_6_7_10_0	63
1_6_8_1_0	32
1_6_8_2_0	37
1_6_8_3_0	41
1_6_8_4_0	46
1_6_8_5_0	50
1_6_8_6_0	55
1_6_8_7_0	59
1_6_8_8_0	64
1_6_8_9_0	68
1_6_8_10_0	73
1_6_9_1_0	38
1_6_9_2_0	43
1_6_9_3_0	48
1_6_9_4_0	53
1_6_9_5_0	58
1_6_9_6_0	63
1_6_9_7_0	68
1_6_9_8_0	73
1_6_9_9_0	78
1_6_9_10_0	83
1_6_10_1_0	44
1_6_10_2_0	50
1_6_10_3_0	55
1_6_10_4_0	61
1_6_10_5_0	66
1_6_10_6_0	72
1_6_10_7_0	77
1_6_10_8_0	83
1_6_10_9_0	88
1_6_10_10_0	94
1_7_2_1_0	9
1_7_2_2_0	10
1_7_2_3_0	12
1_7_2_4_0	13
1_7_2_5_0	15
1_7_2_6_0	16
1_7_2_7_0	18
1_7_2_8_0	19
1_7_2_9_0	21
1_7_2_10_0	22
1_7_3_1_0	11
1_7_3_2_0	14
1_7_3_3_0	15
1_7_3_4_0	18
1_7_3_5_0	19
1_7_3_6_0	22
1_7_3_7_0	23
1_7_3_8_0	26
1_7_3_9_0	27
1_7_3_10_0	30
1_7_4_1_0	15
1_7_4_2_0	17
1_7_4_3_0	20
1_7_4_4_0	22
1_7_4_5_0	25
1_7_4_6_0	27
1_7_4_7_0	30
1_7_4_8_0	32
1_7_4_9_0	35
1_7_4_10_0	37
1_7_5_1_0	18
1_7_5_2_0	22
1_7_5_3_0	24
1_7_5_4_0	28
1_7_5_5_0	30
1_7_5_6_0	34
1_7_5_7_0	36
1_7_5_8_0	40
1_7_5_9_0	42
1_7_5_10_0	46
1_7_6_1_0	23
1_7_6_2_0	26
1_7_6_3_0	30
1_7_6_4_0	33
1_7_6_5_0	37
1_7_6_6_0	40
1_7_6_7_0	44
1_7_6_8_0	47
1_7_6_9_0	51
1_7_6_10_0	54
1_7_7_1_0	27
1_7_7_2_0	32
1_7_7_3_0	35
1_7_7_4_0	40
1_7_7_5_0	43
1_7_7_6_0	48
1_7_7_7_0	51
1_7_7_8_0	56
1_7_7_9_0	59
1_7_7_10_0	64
1_7_8_1_0	33
1_7_8_2_0	37
1_7_8_3_0	42
1_7_8_4_0	46
1_7_8_5_0	51
1_7_8_6_0	55
1_7_8_7_0	60
1_7_8_8_0	64
1_7_8_9_0	69
1_7_8_10_0	73
1_7_9_1_0	38
1_7_9_2_0	44
1_7_9_3_0	48
1_7_9_4_0	54
1_7_9_5_0	58
1_7_9_6_0	64
1_7_9_7_0	68
1_7_9_8_0	74
1_7_9_9_0	78
1_7_9_10_0	84
1_7_10_1_0	45
1_7_10_2_0	50
1_7_10_3_0	56
1_7_10_4_0	61
1_7_10_5_0	67
1_7_10_6_0	72
1_7_10_7_0	78
1_7_10_8_0	83
1_7_10_9_0	89
1_7_10_10_0	94
1_8_2_1_0	9
1_8_2_2_0	11
1_8_2_3_0	12
1_8_2_4_0	14
1_8_2_5_0	15
1_8_2_6_0	17
1_8_2_7_0	18
1_8_2_8_0	20
1_8_2_9_0	21
1_8_2_10_0	23
1_8_3_1_0	12
1_8_3_2_0	14
1_8_3_3_0	16
1_8_3_4_0	18
1_8_3_5_0	20
1_8_3_6_0	22
1_8_3_7_0	24
1_8_3_8_0	26
1_8_3_9_0	28
1_8_3_10_0	30
1_8_4_1_0	15
1_8_4_2_0	18
1_8_4_3_0	20
1_8_4_4_0	23
1_8_4_5_0	25
1_8_4_6_0	28
1_8_4_7_0	30
1_8_4_8_0	33
1_8_4_9_0	35
1_8_4_10_0	38
1_8_5_1_0	19
1_8_5_2_0	22
1_8_5_3_0	25
1_8_5_4_0	28
1_8_5_5_0	31
1_8_5_6_0	34
1_8_5_7_0	37
1_8_5_8_0	40
1_8_5_9_0	43
1_8_5_10_0	46
1_8_6_1_0	23
1_8_6_2_0	27
1_8_6_3_0	30
1_8_6_4_0	34
1_8_6_5_0	37
1_8_6_6_0	41
1_8_6_7_0	44
1_8_6_8_0	48
1_8_6_9_0	51
1_8_6_10_0	55
1_8_7_1_0	28
1_8_7_2_0	32
1_8_7_3_0	36
1_8_7_4_0	40
1_8_7_5_0	44
1_8_7_6_0	48
1_8_7_7_0	52
1_8_7_8_0	56
1_8_7_9_0	60
1_8_7_10_0	64
1_8_8_1_0	33
1_8_8_2_0	38
1_8_8_3_0	42
1_8_8_4_0	47
1_8_8_5_0	51
1_8_8_6_0	56
1_8_8_7_0	60
1_8_8_8_0	65
1_8_8_9_0	69
1_8_8_10_0	74
1_8_9_1_0	39
1_8_9_2_0	44
1_8_9_3_0	49
1_8_9_4_0	54
1_8_9_5_0	59
1_8_9_6_0	64
1_8_9_7_0	69
1_8_9_8_0	74
1_8_9_9_0	79
1_8_9_10_0	84
1_8_10_1_0	45
1_8_10_2_0	51
1_8_10_3_0	56
1_8_10_4_0	62
1_8_10_5_0	67
1_8_10_6_0	73
1_8_10_7_0	78
1_8_10_8_0	84
1_8_10_9_0	89
1_8_10_10_0	95
1_9_2_1_0	10
1_9_2_2_0	11
1_9_2_3_0	13
1_9_2_4_0	14
1_9_2_5_0	16
1_9_2_6_0	17
1_9_2_7_0	19
1_9_2_8_0	20
1_9_2_9_0	22
1_9_2_10_0	23
1_9_3_1_0	12
1_9_3_2_0	15
1_9_3_3_0	16
1_9_3_4_0	19
1_9_3_5_0	20
1_9_3_6_0	23
1_9_3_7_0	24
1_9_3_8_0	27
1_9_3_9_0	28
1_9_3_10_0	31
1_9_4_1_0	16
1_9_4_2_0	18
1_9_4_3_0	21
1_9_4_4_0	23
1_9_4_5_0	26
1_9_4_6_0	28
1_9_4_7_0	31
1_9_4_8_0	33
1_9_4_9_0	36
1_9_4_10_0	38
1_9_5_1_0	19
1_9_5_2_0	23
1_9_5_3_0	25
1_9_5_4_0	29
1_9_5_5_0	31
1_9_5_6_0	35
1_9_5_7_0	37
1_9_5_8_0	41
1_9_5_9_0	43
1_9_5_10_0	47
1_9_6_1_0	24
1_9_6_2_0	27
1_9_6_3_0	31
1_9_6_4_0	34
1_9_6_5_0	38
1_9_6_6_0	41
1_9_6_7_0	45
1_9_6_8_0	48
1_9_6_9_0	52
1_9_6_10_0	55
1_9_7_1_0	28
1_9_7_2_0	33
1_9_7_3_0	36
1_9_7_4_0	41
1_9_7_5_0	44
1_9_7_6_0	49
1_9_7_7_0	52
1_9_7_8_0	57
1_9_7_9_0	60
1_9_7_10_0	65
1_9_8_1_0	34
1_9_8_2_0	38
1_9_8_3_0	43
1_9_8_4_0	47
1_9_8_5_0	52
1_9_8_6_0	56
1_9_8_7_0	61
1_9_8_8_0	65
1_9_8_9_0	70
1_9_8_10_0	74
1_9_9_1_0	39
1_9_9_2_0	45
1_9_9_3_0	49
1_9_9_4_0	55
1_9_9_5_0	59
1_9_9_6_0	65
1_9_9_7_0	69
1_9_9_8_0	75
1_9_9_9_0	79
1_9_9_10_0	85
1_9_10_1_0	46
1_9_10_2_0	51
1_9_10_3_0	57
1_9_10_4_0	62
1_9_10_5_0	68
1_9_10_6_0	73
1_9_10_7_0	79
1_9_10_8_0	84
1_9_10_9_0	90
1_9_10_10_0	95
1_10_2_1_0	10
1_10_2_2_0	12
1_10_2_3_0	13
1_10_2_4_0	15
1_10_2_5_0	16
1_10_2_6_0	18
1_10_2_7_0	19
1_10_2_8_0	21
1_10_2_9_0	22
1_10_2_10_0	24
1_10_3_1_0	13
1_10_3_2_0	15
1_10_3_3_0	17
1_10_3_4_0	19
1_10_3_5_0	21
1_10_3_6_0	23
1_10_3_7_0	25
1_10_3_8_0	27
1_10_3_9_0	29
1_10_3_10_0	31
1_10_4_1_0	16
1_10_4_2_0	19
1_10_4_3_0	21
1_10_4_4_0	24
1_10_4_5_0	26
1_10_4_6_0	29
1_10_4_7_0	31
1_10_4_8_0	34
1_10_4_9_0	36
1_10_4_10_0	39
1_10_5_1_0	20
1_10_5_2_0	23
1_10_5_3_0	26
1_10_5_4_0	29
1_10_5_5_0	32
1_10_5_6_0	35
1_10_5_7_0	38
1_10_5_8_0	41
1_10_5_9_0	44
1_10_5_10_0	47
1_10_6_1_0	24
1_10_6_2_0	28
1_10_6_3_0	31
1_10_6_4_0	35
1_10_6_5_0	38
1_10_6_6_0	42
1_10_6_7_0	45
1_10_6_8_0	49
1_10_6_9_0	52
1_10_6_10_0	56
1_10_7_1_0	29
1_10_7_2_0	33
1_10_7_3_0	37
1_10_7_4_0	41
1_10_7_5_0	45
1_10_7_6_0	49
1_10_7_7_0	53
1_10_7_8_0	57
1_10_7_9_0	61
1_10_7_10_0	65
1_10_8_1_0	34
1_10_8_2_0	39
1_10_8_3_0	43
1_10_8_4_0	48
1_10_8_5_0	52
1_10_8_6_0	57
1_10_8_7_0	61
1_10_8_8_0	66
1_10_8_9_0	70
1_10_8_10_0	75
1_10_9_1_0	40
1_10_9_2_0	45
1_10_9_3_0	50
1_10_9_4_0	55
1_10_9_5_0	60
1_10_9_6_0	65
1_10_9_7_0	70
1_10_9_8_0	75
1_10_9_9_0	80
1_10_9_10_0	85
1_10_10_1_0	46
1_10_10_2_0	52
1_10_10_3_0	57
1_10_10_4_0	63
1_10_10_5_0	68
1_10_10_6_0	74
1_10_10_7_0	79
1_10_10_8_0	85
1_10_10_9_0	90
1_10_10_10_0	96
2_1_1_10_0	20
2_1_2_10_0	27
2_1_3_1_0	12
2_1_3_2_0	15
2_1_3_3_0	17
2_1_3_4_0	20
2_1_3_5_0	22
2_1_3_6_0	25
2_1_3_7_0	27
2_1_3_8_0	30
2_1_3_9_0	32
2_1_3_10_0	35
2_1_4_1_0	16
2_1_4_2_0	19
2_1_4_3_0	22
2_1_4_4_0	25
2_1_4_5_0	28
2_1_4_6_0	31
2_1_4_7_0	34
2_1_4_8_0	37
2_1_4_9_0	40
2_1_4_10_0	43
2_1_5_1_0	20
2_1_5_2_0	24
2_1_5_3_0	27
2_1_5_4_0	31
2_1_5_5_0	34
2_1_5_6_0	38
2_1_5_7_0	41
2_1_5_8_0	45
2_1_5_9_0	48
2_1_5_10_0	52
2_1_6_1_0	25
2_1_6_2_0	29
2_1_6_3_0	33
2_1_6_4_0	37
2_1_6_5_0	41
2_1_6_6_0	45
2_1_6_7_0	49
2_1_6_8_0	53
2_1_6_9_0	57
2_1_6_10_0	61
2_1_7_1_0	30
2_1_7_2_0	35
2_1_7_3_0	39
2_1_7_4_0	44
2_1_7_5_0	48
2_1_7_6_0	53
2_1_7_7_0	57
2_1_7_8_0	62
2_1_7_9_0	66
2_1_7_10_0	71
2_1_8_1_0	36
2_1_8_2_0	41
2_1_8_3_0	46
2_1_8_4_0	51
2_1_8_5_0	56
2_1_8_6_0	61
2_1_8_7_0	66
2_1_8_8_0	71
2_1_8_9_0	76
2_1_8_10_0	81
2_1_9_1_0	42
2_1_9_2_0	48
2_1_9_3_0	53
2_1_9_4_0	59
2_1_9_5_0	64
2_1_9_6_0	70
2_1_9_7_0	75
2_1_9_8_0	81
2_1_9_9_0	86
2_1_9_10_0	92
2_1_10_1_0	49
2_1_10_2_0	55
2_1_10_3_0	61
2_1_10_4_0	67
2_1_10_5_0	73
2_1_10_6_0	79
2_1_10_7_0	85
2_1_10_8_0	91
2_1_10_9_0	97
2_1_10_10_0	103
2_2_1_10_0	21
2_2_2_10_0	28
2_2_3_1_0	13
2_2_3_2_0	16
2_2_3_3_0	18
2_2_3_4_0	21
2_2_3_5_0	23
2_2_3_6_0	26
2_2_3_7_0	28
2_2_3_8_0	31
2_2_3_9_0	33
2_2_3_10_0	36
2_2_4_1_0	17
2_2_4_2_0	20
2_2_4_3_0	23
2_2_4_4_0	26
2_2_4_5_0	29
2_2_4_6_0	32
2_2_4_7_0	35
2_2_4_8_0	38
2_2_4_9_0	41
2_2_4_10_0	44
2_2_5_1_0	21
2_2_5_2_0	25
2_2_5_3_0	28
2_2_5_4_0	32
2_2_5_5_0	35
2_2_5_6_0	39
2_2_5_7_0	42
2_2_5_8_0	46
2_2_5_9_0	49
2_2_5_10_0	53
2_2_6_1_0	26
2_2_6_2_0	30
2_2_6_3_0	34
2_2_6_4_0	38
2_2_6_5_0	42
2_2_6_6_0	46
2_2_6_7_0	50
2_2_6_8_0	54
2_2_6_9_0	58
2_2_6_10_0	62
2_2_7_1_0	31
2_2_7_2_0	36
2_2_7_3_0	40
2_2_7_4_0	45
2_2_7_5_0	49
2_2_7_6_0	54
2_2_7_7_0	58
2_2_7_8_0	63
2_2_7_9_0	67
2_2_7_10_0	72
2_2_8_1_0	37
2_2_8_2_0	42
2_2_8_3_0	47
2_2_8_4_0	52
2_2_8_5_0	57
2_2_8_6_0	62
2_2_8_7_0	67
2_2_8_8_0	72
2_2_8_9_0	77
2_2_8_10_0	82
2_2_9_1_0	43
2_2_9_2_0	49
2_2_9_3_0	54
2_2_9_4_0	60
2_2_9_5_0	65
2_2_9_6_0	71
2_2_9_7_0	76
2_2_9_8_0	82
2_2_9_9_0	87
2_2_9_10_0	93
2_2_10_1_0	50
2_2_10_2_0	56
2_2_10_3_0	62
2_2_10_4_0	68
2_2_10_5_0	74
2_2_10_6_0	80
2_2_10_7_0	86
2_2_10_8_0	92
2_2_10_9_0	98
2_2_10_10_0	104
2_3_1_10_0	22
2_3_2_10_0	29
2_3_3_1_0	14
2_3_3_2_0	17
2_3_3_3_0	19
2_3_3_4_0	22
2_3_3_5_0	24
2_3_3_6_0	27
2_3_3_7_0	29
2_3_3_8_0	32
2_3_3_9_0	34
2_3_3_10_0	37
2_3_4_1_0	18
2_3_4_2_0	21
2_3_4_3_0	24
2_3_4_4_0	27
2_3_4_5_0	30
2_3_4_6_0	33
2_3_4_7_0	36
2_3_4_8_0	39
2_3_4_9_0	42
2_3_4_10_0	45
2_3_5_1_0	22
2_3_5_2_0	26
2_3_5_3_0	29
2_3_5_4_0	33
2_3_5_5_0	36
2_3_5_6_0	40
2_3_5_7_0	43
2_3_5_8_0	47
2_3_5_9_0	50
2_3_5_10_0	54
2_3_6_1_0	27
2_3_6_2_0	31
2_3_6_3_0	35
2_3_6_4_0	39
2_3_6_5_0	43
2_3_6_6_0	47
2_3_6_7_0	51
2_3_6_8_0	55
2_3_6_9_0	59
2_3_6_10_0	63
2_3_7_1_0	32
2_3_7_2_0	37
2_3_7_3_0	41
2_3_7_4_0	46
2_3_7_5_0	50
2_3_7_6_0	55
2_3_7_7_0	59
2_3_7_8_0	64
2_3_7_9_0	68
2_3_7_10_0	73
2_3_8_1_0	38
2_3_8_2_0	43
2_3_8_3_0	48
2_3_8_4_0	53
2_3_8_5_0	58
2_3_8_6_0	63
2_3_8_7_0	68
2_3_8_8_0	73
2_3_8_9_0	78
2_3_8_10_0	83
2_3_9_1_0	44
2_3_9_2_0	50
2_3_9_3_0	55
2_3_9_4_0	61
2_3_9_5_0	66
2_3_9_6_0	72
2_3_9_7_0	77
2_3_9_8_0	83
2_3_9_9_0	88
2_3_9_10_0	94
2_3_10_1_0	51
2_3_10_2_0	57
2_3_10_3_0	63
2_3_10_4_0	69
2_3_10_5_0	75
2_3_10_6_0	81
2_3_10_7_0	87
2_3_10_8_0	93
2_3_10_9_0	99
2_3_10_10_0	105
2_4_1_1_0	9
2_4_1_2_0	11
2_4_1_3_0	12
2_4_1_4_0	14
2_4_1_5_0	15
2_4_1_6_0	17
2_4_1_7_0	18
2_4_1_8_0	20
2_4_1_9_0	21
2_4_1_10_0	23
2_4_2_1_0	12
2_4_2_2_0	14
2_4_2_3_0	16
2_4_2_4_0	18
2_4_2_5_0	20
2_4_2_6_0	22
2_4_2_7_0	24
2_4_2_8_0	26
2_4_2_9_0	28
2_4_2_10_0	30
2_4_3_1_0	15
2_4_3_2_0	18
2_4_3_3_0	20
2_4_3_4_0	23
2_4_3_5_0	25
2_4_3_6_0	28
2_4_3_7_0	30
2_4_3_8_0	33
2_4_3_9_0	35
2_4_3_10_0	38
2_4_4_1_0	19
2_4_4_2_0	22
2_4_4_3_0	25
2_4_4_4_0	28
2_4_4_5_0	31
2_4_4_6_0	34
2_4_4_7_0	37
2_4_4_8_0	40
2_4_4_9_0	43
2_4_4_10_0	46
2_4_5_1_0	23
2_4_5_2_0	27
2_4_5_3_0	30
2_4_5_4_0	34
2_4_5_5_0	37
2_4_5_6_0	41
2_4_5_7_0	44
2_4_5_8_0	48
2_4_5_9_0	51
2_4_5_10_0	55
2_4_6_1_0	28
2_4_6_2_0	32
2_4_6_3_0	36
2_4_6_4_0	40
2_4_6_5_0	44
2_4_6_6_0	48
2_4_6_7_0	52
2_4_6_8_0	56
2_4_6_9_0	60
2_4_6_10_0	64
2_4_7_1_0	33
2_4_7_2_0	38
2_4_7_3_0	42
2_4_7_4_0	47
2_4_7_5_0	51
2_4_7_6_0	56
2_4_7_7_0	60
2_4_7_8_0	65
2_4_7_9_0	69
2_4_7_10_0	74
2_4_8_1_0	39
2_4_8_2_0	44
2_4_8_3_0	49
2_4_8_4_0	54
2_4_8_5_0	59
2_4_8_6_0	64
2_4_8_7_0	69
2_4_8_8_0	74
2_4_8_9_0	79
2_4_8_10_0	84
2_4_9_1_0	45
2_4_9_2_0	51
2_4_9_3_0	56
2_4_9_4_0	62
2_4_9_5_0	67
2_4_9_6_0	73
2_4_9_7_0	78
2_4_9_8_0	84
2_4_9_9_0	89
2_4_9_10_0	95
2_4_10_1_0	52
2_4_10_2_0	58
2_4_10_3_0	64
2_4_10_4_0	70
2_4_10_5_0	76
2_4_10_6_0	82
2_4_10_7_0	88
2_4_10_8_0	94
2_4_10_9_0	100
2_4_10_10_0	106
2_5_1_1_0	10
2_5_1_2_0	12
2_5_1_3_0	13
2_5_1_4_0	15
2_5_1_5_0	16
2_5_1_6_0	18
2_5_1_7_0	19
2_5_1_8_0	21
